invoice_id,customer_id,invoice_date,invoice_amount,due_date,invoice_status
INV104875,C00235,2024-06-07,5821,2024-07-22,Paid
INV104876,C00114,2024-04-12,19568,2024-05-27,Open
INV104877,C06080,2024-05-14,17858,2024-06-13,Paid
INV104878,C03139,2024-01-16,16560,2024-02-15,Paid
INV104879,C00809,2024-04-01,16694,2024-05-01,Overdue
INV104880,C05160,2024-08-14,22719,2024-10-13,Paid
INV104881,C07901,2024-05-22,8596,2024-07-06,Overdue
INV104882,C00411,2024-09-19,16049,2024-10-19,Paid
INV104883,C01319,2024-12-20,3213,2025-02-18,Open
INV104884,C05685,2024-04-21,13747,2024-06-05,Paid
INV104885,C04904,2024-08-27,5099,2024-10-11,Paid
INV104886,C09780,2024-07-02,22748,2024-08-16,Paid
INV104887,C09253,2024-04-07,24284,2024-05-07,Open
INV104888,C00067,2024-05-26,24313,2024-07-10,Paid
INV104889,C06547,2024-07-24,20174,2024-08-23,Open
INV104890,C02254,2024-01-19,24028,2024-02-18,Paid
INV104891,C08533,2024-03-27,8449,2024-05-11,Paid
INV104892,C08188,2024-09-16,16484,2024-10-16,Paid
INV104893,C05954,2024-07-10,21924,2024-09-08,Paid
INV104894,C00956,2024-05-09,23845,2024-07-08,Open
INV104895,C04305,2024-07-22,6718,2024-09-20,Open
INV104896,C05634,2024-01-23,6375,2024-03-08,Paid
INV104897,C02011,2024-07-02,5862,2024-08-31,Paid
INV104898,C06820,2024-04-16,18564,2024-05-31,Overdue
INV104899,C01889,2024-03-22,9386,2024-04-21,Open
INV104900,C00369,2024-12-02,10927,2025-01-01,Paid
INV104901,C01763,2024-06-07,4769,2024-07-22,Paid
INV104902,C00994,2024-11-09,5554,2024-12-24,Paid
INV104903,C08274,2024-09-24,11825,2024-10-24,Overdue
INV104904,C01188,2024-04-30,6375,2024-06-14,Paid
INV104905,C00377,2024-06-11,11119,2024-07-26,Paid
INV104906,C00003,2024-01-04,734,2024-02-03,Open
INV104907,C00684,2024-10-10,12212,2024-12-09,Open
INV104908,C03728,2024-08-17,17699,2024-09-16,Open
INV104909,C00764,2024-10-15,15281,2024-11-14,Overdue
INV104910,C08458,2024-11-25,8057,2025-01-09,Open
INV104911,C02483,2024-07-24,10690,2024-09-07,Paid
INV104912,C00725,2024-01-05,660,2024-02-04,Paid
INV104913,C02841,2024-09-22,19130,2024-10-22,Overdue
INV104914,C05347,2024-06-01,3899,2024-07-31,Paid
INV104915,C02424,2024-01-17,17821,2024-02-16,Open
INV104916,C05382,2024-08-30,7790,2024-09-29,Paid
INV104917,C02476,2024-07-07,6161,2024-08-06,Overdue
INV104918,C05128,2024-07-30,13306,2024-09-28,Paid
INV104919,C06050,2024-11-11,11675,2024-12-11,Paid
INV104920,C09257,2024-10-15,15152,2024-12-14,Open
INV104921,C05998,2024-05-16,10881,2024-07-15,Open
INV104922,C07425,2024-06-26,14000,2024-07-26,Paid
INV104923,C06787,2024-06-07,6963,2024-08-06,Open
INV104924,C06708,2024-06-22,23594,2024-08-06,Overdue
INV104925,C05339,2024-08-30,24141,2024-10-29,Paid
INV104926,C02292,2024-04-20,20383,2024-06-04,Paid
INV104927,C05035,2024-05-11,17709,2024-06-25,Paid
INV104928,C04399,2024-01-31,11925,2024-03-16,Paid
INV104929,C04466,2024-01-04,4083,2024-02-03,Paid
INV104930,C04947,2024-01-18,16114,2024-02-17,Paid
INV104931,C08239,2024-12-03,6097,2025-02-01,Open
INV104932,C03662,2024-08-19,1964,2024-09-18,Paid
INV104933,C02565,2024-10-16,5264,2024-12-15,Paid
INV104934,C03326,2024-02-17,13976,2024-03-18,Open
INV104935,C04928,2024-03-03,4319,2024-05-02,Overdue
INV104936,C00756,2024-09-26,844,2024-10-26,Open
INV104937,C01453,2024-03-30,10807,2024-05-29,Paid
INV104938,C06180,2024-03-27,19182,2024-05-11,Overdue
INV104939,C00905,2024-10-15,9716,2024-12-14,Open
INV104940,C02455,2024-03-21,14523,2024-05-05,Paid
INV104941,C03488,2024-06-18,4200,2024-08-02,Open
INV104942,C04061,2024-06-08,4007,2024-08-07,Overdue
INV104943,C05805,2024-04-21,22572,2024-06-05,Paid
INV104944,C08971,2024-04-08,8492,2024-05-08,Open
INV104945,C01791,2024-06-19,9013,2024-08-18,Paid
INV104946,C07489,2024-07-03,7492,2024-08-02,Paid
INV104947,C07737,2024-05-22,20971,2024-06-21,Open
INV104948,C01602,2024-11-01,14128,2024-12-31,Paid
INV104949,C03844,2024-08-30,24046,2024-09-29,Paid
INV104950,C06268,2024-03-11,4391,2024-05-10,Paid
INV104951,C03676,2024-03-03,22366,2024-05-02,Paid
INV104952,C01006,2024-03-10,22564,2024-04-09,Paid
INV104953,C00232,2024-05-20,21514,2024-07-19,Paid
INV104954,C06577,2024-04-13,7368,2024-06-12,Paid
INV104955,C04587,2024-05-25,15568,2024-07-24,Paid
INV104956,C02134,2024-06-11,15160,2024-07-11,Overdue
INV104957,C01691,2024-01-01,24915,2024-03-01,Paid
INV104958,C01224,2024-08-03,13811,2024-09-17,Open
INV104959,C04971,2024-05-04,21128,2024-06-18,Paid
INV104960,C02204,2024-02-05,2221,2024-03-21,Paid
INV104961,C09090,2024-08-29,3836,2024-09-28,Open
INV104962,C07883,2024-07-26,8890,2024-08-25,Open
INV104963,C08344,2024-09-11,11845,2024-10-11,Paid
INV104964,C01352,2024-10-28,12866,2024-12-27,Paid
INV104965,C00172,2024-09-09,2477,2024-11-08,Overdue
INV104966,C05525,2024-06-13,15564,2024-07-13,Open
INV104967,C01430,2024-05-01,17059,2024-05-31,Overdue
INV104968,C08009,2024-03-22,11075,2024-05-06,Overdue
INV104969,C04858,2024-10-26,12720,2024-12-10,Open
INV104970,C05818,2024-12-14,9415,2025-01-28,Paid
INV104971,C03434,2024-11-19,11232,2025-01-03,Paid
INV104972,C03200,2024-03-16,6680,2024-04-15,Open
INV104973,C01360,2024-11-28,6613,2024-12-28,Paid
INV104974,C05874,2024-11-29,19046,2025-01-13,Open
INV104975,C08885,2024-06-27,13816,2024-08-11,Overdue
INV104976,C07433,2024-07-20,2996,2024-09-03,Overdue
INV104977,C00100,2024-03-26,23779,2024-04-25,Open
INV104978,C03443,2024-09-21,23034,2024-10-21,Open
INV104979,C03050,2024-12-02,10013,2025-01-01,Overdue
INV104980,C08620,2024-12-09,3887,2025-02-07,Paid
INV104981,C00587,2024-03-09,24823,2024-04-08,Paid
INV104982,C00256,2024-04-15,2880,2024-06-14,Open
INV104983,C01474,2024-03-05,12782,2024-04-04,Open
INV104984,C00721,2024-01-27,16470,2024-02-26,Overdue
INV104985,C02001,2024-01-06,6533,2024-03-06,Paid
INV104986,C03008,2024-11-04,5232,2024-12-19,Paid
INV104987,C07947,2024-04-26,12766,2024-06-10,Paid
INV104988,C04503,2024-05-25,17829,2024-07-24,Open
INV104989,C06191,2024-06-12,3262,2024-08-11,Paid
INV104990,C05113,2024-04-06,2304,2024-06-05,Paid
INV104991,C01732,2024-11-05,19218,2024-12-05,Paid
INV104992,C04902,2024-06-10,17370,2024-08-09,Open
INV104993,C02178,2024-10-14,11037,2024-11-13,Paid
INV104994,C01581,2024-02-20,2105,2024-04-20,Open
INV104995,C03227,2024-05-10,19929,2024-07-09,Paid
INV104996,C09186,2024-11-16,19813,2025-01-15,Overdue
INV104997,C04591,2024-09-10,23166,2024-10-25,Overdue
INV104998,C01853,2024-12-06,22152,2025-02-04,Paid
INV104999,C00082,2024-01-13,19597,2024-02-12,Paid
INV105000,C03851,2024-01-08,12171,2024-02-22,Paid
INV105001,C03013,2024-09-20,23471,2024-11-04,Open
INV105002,C02717,2024-11-09,4700,2024-12-24,Open
INV105003,C07193,2024-12-12,3343,2025-01-26,Overdue
INV105004,C07502,2024-12-24,3216,2025-02-07,Overdue
INV105005,C05302,2024-12-08,4834,2025-01-22,Open
INV105006,C01456,2024-05-15,7463,2024-07-14,Open
INV105007,C09390,2024-11-12,5217,2025-01-11,Paid
INV105008,C06953,2024-09-04,12977,2024-10-19,Paid
INV105009,C03113,2024-07-17,22571,2024-08-31,Paid
INV105010,C06589,2024-03-16,17989,2024-04-15,Paid
INV105011,C07563,2024-12-23,8884,2025-01-22,Open
INV105012,C08108,2024-12-28,16178,2025-02-11,Paid
INV105013,C09504,2024-04-03,6641,2024-05-03,Paid
INV105014,C08753,2024-11-25,23599,2024-12-25,Paid
INV105015,C05382,2024-01-18,22965,2024-03-18,Paid
INV105016,C02105,2024-06-20,3936,2024-08-19,Paid
INV105017,C02054,2024-05-27,9089,2024-06-26,Paid
INV105018,C07727,2024-01-02,9487,2024-03-02,Paid
INV105019,C09791,2024-01-30,14879,2024-02-29,Overdue
INV105020,C00945,2024-06-20,11628,2024-08-19,Paid
INV105021,C08086,2024-09-06,8072,2024-10-21,Overdue
INV105022,C08771,2024-02-16,11207,2024-04-01,Paid
INV105023,C09107,2024-10-25,21269,2024-11-24,Overdue
INV105024,C08354,2024-01-11,24489,2024-02-10,Open
INV105025,C07465,2024-10-01,666,2024-10-31,Open
INV105026,C05737,2024-01-04,8951,2024-03-04,Overdue
INV105027,C00775,2024-06-14,17630,2024-07-14,Open
INV105028,C00057,2024-07-19,6799,2024-09-17,Paid
INV105029,C06672,2024-06-10,6426,2024-07-25,Overdue
INV105030,C07227,2024-11-02,19636,2024-12-17,Overdue
INV105031,C09382,2024-08-26,21152,2024-10-10,Paid
INV105032,C04045,2024-04-13,5435,2024-06-12,Paid
INV105033,C00546,2024-12-04,23344,2025-02-02,Overdue
INV105034,C02981,2024-02-06,11139,2024-03-22,Paid
INV105035,C04907,2024-08-11,16422,2024-10-10,Paid
INV105036,C09606,2024-02-28,12899,2024-04-28,Overdue
INV105037,C06396,2024-12-29,13344,2025-01-28,Paid
INV105038,C05499,2024-08-07,2322,2024-10-06,Paid
INV105039,C03389,2024-12-26,17530,2025-02-24,Open
INV105040,C03204,2024-09-30,18214,2024-10-30,Paid
INV105041,C01413,2024-01-25,10104,2024-03-10,Paid
INV105042,C00572,2024-07-25,5813,2024-09-08,Paid
INV105043,C01741,2024-01-25,9500,2024-02-24,Open
INV105044,C03928,2024-03-24,8163,2024-05-08,Paid
INV105045,C00348,2024-09-04,14440,2024-10-19,Overdue
INV105046,C00845,2024-09-04,2103,2024-10-19,Open
INV105047,C02666,2024-02-20,3325,2024-04-05,Paid
INV105048,C04593,2024-01-10,22614,2024-03-10,Open
INV105049,C05970,2024-06-25,11572,2024-08-09,Paid
INV105050,C06075,2024-05-04,17882,2024-07-03,Paid
INV105051,C03591,2024-06-14,16118,2024-08-13,Paid
INV105052,C08735,2024-12-13,18334,2025-01-27,Open
INV105053,C00216,2024-05-05,19872,2024-06-04,Overdue
INV105054,C06614,2024-10-28,7053,2024-12-27,Open
INV105055,C01370,2024-09-03,1604,2024-10-03,Open
INV105056,C08478,2024-03-10,15341,2024-04-24,Overdue
INV105057,C08053,2024-01-11,18205,2024-02-25,Paid
INV105058,C03060,2024-03-23,24635,2024-04-22,Overdue
INV105059,C00051,2024-06-08,6673,2024-08-07,Paid
INV105060,C05539,2024-02-27,1339,2024-04-27,Open
INV105061,C01726,2024-12-06,21200,2025-02-04,Paid
INV105062,C04567,2024-03-19,4966,2024-05-18,Open
INV105063,C09592,2024-07-03,5869,2024-08-17,Paid
INV105064,C07858,2024-03-17,10470,2024-05-16,Paid
INV105065,C07827,2024-03-11,14789,2024-04-25,Paid
INV105066,C01330,2024-04-25,523,2024-06-24,Paid
INV105067,C04534,2024-07-03,23356,2024-08-17,Open
INV105068,C03323,2024-11-18,24935,2025-01-17,Open
INV105069,C02899,2024-01-15,24479,2024-02-14,Paid
INV105070,C08941,2024-12-05,15640,2025-02-03,Overdue
INV105071,C00524,2024-01-03,20230,2024-03-03,Paid
INV105072,C08847,2024-02-27,8952,2024-03-28,Paid
INV105073,C04602,2024-10-09,3275,2024-11-23,Paid
INV105074,C02954,2024-07-06,13288,2024-09-04,Paid
INV105075,C03190,2024-09-15,6570,2024-10-15,Open
INV105076,C02109,2024-06-23,9255,2024-08-22,Paid
INV105077,C01205,2024-03-05,15765,2024-04-19,Open
INV105078,C04040,2024-01-11,3809,2024-03-11,Open
INV105079,C04083,2024-10-07,5623,2024-11-21,Paid
INV105080,C06457,2024-07-09,18655,2024-08-23,Paid
INV105081,C08457,2024-01-04,10732,2024-02-03,Paid
INV105082,C05149,2024-12-04,7001,2025-02-02,Open
INV105083,C03335,2024-02-23,11451,2024-04-23,Paid
INV105084,C00712,2024-02-29,19004,2024-03-30,Paid
INV105085,C09105,2024-06-04,22044,2024-07-19,Open
INV105086,C05711,2024-05-17,7068,2024-06-16,Overdue
INV105087,C09927,2024-06-12,6378,2024-07-12,Overdue
INV105088,C09638,2024-03-20,4690,2024-04-19,Paid
INV105089,C00332,2024-11-10,21039,2024-12-25,Open
INV105090,C08160,2024-06-21,1958,2024-08-05,Paid
INV105091,C03835,2024-06-27,4379,2024-08-26,Paid
INV105092,C08344,2024-02-15,16908,2024-03-16,Open
INV105093,C08900,2024-09-12,24000,2024-10-12,Overdue
INV105094,C07211,2024-12-14,11448,2025-02-12,Paid
INV105095,C08613,2024-05-11,11568,2024-06-25,Paid
INV105096,C05805,2024-06-18,16871,2024-08-02,Open
INV105097,C07658,2024-05-15,11578,2024-07-14,Open
INV105098,C07734,2024-04-14,8601,2024-06-13,Open
INV105099,C00253,2024-10-28,20531,2024-12-27,Paid
INV105100,C09191,2024-01-26,22441,2024-03-26,Open
INV105101,C05828,2024-01-01,13149,2024-01-31,Paid
INV105102,C03556,2024-09-10,20290,2024-10-25,Paid
INV105103,C08485,2024-07-29,12779,2024-08-28,Overdue
INV105104,C09433,2024-07-28,22180,2024-09-11,Paid
INV105105,C08361,2024-03-30,13600,2024-05-14,Overdue
INV105106,C07808,2024-02-08,14513,2024-03-24,Paid
INV105107,C07553,2024-01-27,21972,2024-03-27,Open
INV105108,C00037,2024-07-16,1575,2024-08-30,Overdue
INV105109,C01445,2024-08-17,19986,2024-10-01,Paid
INV105110,C06023,2024-01-16,683,2024-03-16,Overdue
INV105111,C04392,2024-11-18,23144,2025-01-17,Paid
INV105112,C06579,2024-01-22,8815,2024-02-21,Paid
INV105113,C07905,2024-03-13,10409,2024-05-12,Open
INV105114,C07794,2024-07-02,22615,2024-08-01,Paid
INV105115,C06678,2024-05-14,17875,2024-07-13,Overdue
INV105116,C07467,2024-11-27,10158,2024-12-27,Overdue
INV105117,C06718,2024-01-01,9521,2024-02-15,Paid
INV105118,C07862,2024-07-26,6821,2024-09-24,Overdue
INV105119,C09115,2024-01-14,17561,2024-02-13,Paid
INV105120,C07184,2024-08-09,5629,2024-09-23,Open
INV105121,C06421,2024-08-31,13974,2024-10-15,Paid
INV105122,C04745,2024-05-26,20513,2024-06-25,Paid
INV105123,C04379,2024-10-01,13579,2024-11-15,Paid
INV105124,C01663,2024-03-17,17493,2024-04-16,Paid
INV105125,C00999,2024-04-17,3174,2024-06-01,Paid
INV105126,C04303,2024-11-25,14140,2025-01-09,Paid
INV105127,C07831,2024-04-20,19918,2024-06-19,Open
INV105128,C02525,2024-05-04,14165,2024-06-18,Paid
INV105129,C06736,2024-04-02,1218,2024-05-17,Paid
INV105130,C00131,2024-08-24,8782,2024-10-23,Paid
INV105131,C03017,2024-09-04,15182,2024-11-03,Paid
INV105132,C01187,2024-05-22,3186,2024-07-21,Paid
INV105133,C04295,2024-07-27,23443,2024-09-10,Paid
INV105134,C08136,2024-11-14,736,2025-01-13,Paid
INV105135,C04835,2024-01-23,8206,2024-02-22,Paid
INV105136,C07216,2024-01-10,23053,2024-02-24,Paid
INV105137,C07990,2024-09-12,12420,2024-10-12,Paid
INV105138,C09710,2024-06-25,22915,2024-07-25,Paid
INV105139,C04199,2024-09-10,9174,2024-10-10,Overdue
INV105140,C00006,2024-12-17,10381,2025-01-31,Paid
INV105141,C00711,2024-10-16,22873,2024-11-30,Overdue
INV105142,C08204,2024-04-04,5931,2024-05-04,Paid
INV105143,C02151,2024-10-21,2769,2024-12-05,Paid
INV105144,C06843,2024-03-20,10205,2024-05-04,Open
INV105145,C09906,2024-08-05,16453,2024-09-04,Paid
INV105146,C04523,2024-07-27,3791,2024-09-10,Paid
INV105147,C05809,2024-04-09,18139,2024-06-08,Overdue
INV105148,C04951,2024-01-23,7925,2024-03-08,Paid
INV105149,C03283,2024-10-07,2876,2024-11-21,Open
INV105150,C07893,2024-07-15,20146,2024-08-14,Overdue
INV105151,C05554,2024-09-03,14694,2024-10-18,Paid
INV105152,C03605,2024-03-30,10035,2024-04-29,Paid
INV105153,C07155,2024-09-09,24116,2024-11-08,Overdue
INV105154,C07140,2024-01-06,9358,2024-03-06,Paid
INV105155,C03983,2024-01-19,3708,2024-02-18,Paid
INV105156,C00178,2024-10-01,11719,2024-10-31,Open
INV105157,C04514,2024-04-19,20814,2024-05-19,Paid
INV105158,C08746,2024-04-04,21146,2024-06-03,Open
INV105159,C07775,2024-03-27,12950,2024-05-26,Paid
INV105160,C00242,2024-01-13,23700,2024-02-12,Paid
INV105161,C09572,2024-12-07,12160,2025-01-06,Paid
INV105162,C09789,2024-07-13,9537,2024-08-12,Paid
INV105163,C08029,2024-03-16,17908,2024-04-30,Paid
INV105164,C07396,2024-08-16,2725,2024-09-30,Open
INV105165,C01301,2024-06-07,16698,2024-07-22,Overdue
INV105166,C07924,2024-11-28,4514,2025-01-12,Paid
INV105167,C07479,2024-01-23,12244,2024-03-08,Paid
INV105168,C03396,2024-07-23,3561,2024-09-06,Paid
INV105169,C01071,2024-11-21,17754,2024-12-21,Paid
INV105170,C04918,2024-08-27,2791,2024-10-26,Paid
INV105171,C06674,2024-11-09,1191,2024-12-24,Paid
INV105172,C06644,2024-07-13,20757,2024-08-27,Paid
INV105173,C09981,2024-07-17,24289,2024-08-16,Overdue
INV105174,C04288,2024-05-17,15976,2024-07-16,Paid
INV105175,C06238,2024-08-10,10063,2024-09-24,Overdue
INV105176,C05027,2024-11-19,20986,2025-01-18,Paid
INV105177,C09965,2024-11-21,22177,2024-12-21,Paid
INV105178,C03806,2024-12-03,9831,2025-01-17,Paid
INV105179,C02215,2024-08-02,23282,2024-10-01,Paid
INV105180,C08122,2024-01-08,5067,2024-03-08,Paid
INV105181,C08249,2024-08-03,18498,2024-09-17,Overdue
INV105182,C06150,2024-10-10,11342,2024-11-09,Paid
INV105183,C00238,2024-09-11,15386,2024-11-10,Open
INV105184,C00733,2024-11-18,13745,2025-01-02,Paid
INV105185,C06164,2024-07-23,4799,2024-09-06,Overdue
INV105186,C03890,2024-06-09,5788,2024-08-08,Paid
INV105187,C02825,2024-04-23,14523,2024-06-22,Overdue
INV105188,C01228,2024-09-01,3517,2024-10-31,Paid
INV105189,C06520,2024-12-01,1404,2025-01-15,Paid
INV105190,C02455,2024-07-21,24938,2024-09-04,Paid
INV105191,C06224,2024-08-04,17373,2024-09-03,Paid
INV105192,C00768,2024-05-24,4354,2024-07-23,Paid
INV105193,C08169,2024-05-13,4599,2024-06-12,Overdue
INV105194,C02425,2024-06-22,15496,2024-07-22,Open
INV105195,C06184,2024-09-26,12346,2024-10-26,Overdue
INV105196,C03425,2024-06-13,1403,2024-08-12,Open
INV105197,C04549,2024-04-16,21537,2024-05-16,Paid
INV105198,C07591,2024-09-04,19655,2024-10-04,Overdue
INV105199,C00714,2024-11-27,14458,2025-01-11,Open
INV105200,C00086,2024-12-04,13921,2025-02-02,Paid
INV105201,C01579,2024-12-06,5817,2025-01-20,Paid
INV105202,C06380,2024-01-29,13180,2024-02-28,Paid
INV105203,C02017,2024-08-07,11713,2024-09-21,Paid
INV105204,C05702,2024-07-27,19031,2024-08-26,Paid
INV105205,C03715,2024-02-18,2599,2024-04-03,Paid
INV105206,C09464,2024-01-02,6032,2024-03-02,Paid
INV105207,C09817,2024-07-16,17910,2024-08-15,Overdue
INV105208,C02409,2024-03-29,12107,2024-05-28,Open
INV105209,C06319,2024-07-29,3634,2024-09-27,Open
INV105210,C06972,2024-03-10,20107,2024-04-09,Paid
INV105211,C02852,2024-07-11,13987,2024-09-09,Paid
INV105212,C01398,2024-02-15,12566,2024-03-16,Paid
INV105213,C04157,2024-03-03,14697,2024-04-02,Paid
INV105214,C03242,2024-04-28,2060,2024-06-12,Overdue
INV105215,C01531,2024-08-13,12971,2024-09-12,Paid
INV105216,C00775,2024-12-06,16106,2025-01-20,Open
INV105217,C02462,2024-01-27,21634,2024-02-26,Paid
INV105218,C07986,2024-07-09,24789,2024-09-07,Open
INV105219,C08308,2024-10-05,22972,2024-11-19,Overdue
INV105220,C07343,2024-08-15,5750,2024-09-14,Paid
INV105221,C05248,2024-12-21,1533,2025-01-20,Paid
INV105222,C07657,2024-08-11,10917,2024-10-10,Paid
INV105223,C01350,2024-10-21,1218,2024-11-20,Paid
INV105224,C02746,2024-02-27,19440,2024-04-27,Overdue
INV105225,C02848,2024-10-27,22851,2024-12-11,Paid
INV105226,C08015,2024-07-27,20480,2024-09-25,Paid
INV105227,C00627,2024-05-21,17951,2024-06-20,Overdue
INV105228,C05586,2024-05-29,4319,2024-07-28,Overdue
INV105229,C05962,2024-01-17,16244,2024-03-17,Open
INV105230,C07592,2024-08-27,6306,2024-10-26,Paid
INV105231,C09832,2024-02-07,16109,2024-03-08,Overdue
INV105232,C07131,2024-12-11,15914,2025-01-10,Paid
INV105233,C08429,2024-10-13,1467,2024-12-12,Paid
INV105234,C03058,2024-04-07,6915,2024-05-22,Paid
INV105235,C05868,2024-02-27,7203,2024-03-28,Paid
INV105236,C09160,2024-12-12,18198,2025-01-26,Open
INV105237,C05937,2024-01-17,10671,2024-02-16,Paid
INV105238,C07206,2024-04-29,11585,2024-06-28,Open
INV105239,C06008,2024-01-23,8284,2024-03-23,Paid
INV105240,C09212,2024-07-28,19359,2024-09-26,Paid
INV105241,C02007,2024-07-31,11683,2024-09-14,Paid
INV105242,C09755,2024-05-27,23781,2024-07-11,Paid
INV105243,C09034,2024-04-05,2398,2024-05-20,Paid
INV105244,C02204,2024-09-16,21329,2024-11-15,Paid
INV105245,C09005,2024-03-13,21490,2024-05-12,Paid
INV105246,C06784,2024-11-26,19282,2024-12-26,Paid
INV105247,C03198,2024-02-18,18431,2024-04-18,Overdue
INV105248,C09902,2024-08-09,15382,2024-09-23,Paid
INV105249,C05667,2024-12-30,21205,2025-01-29,Paid
INV105250,C07407,2024-10-08,9370,2024-11-22,Open
INV105251,C09257,2024-02-01,3923,2024-04-01,Paid
INV105252,C02509,2024-01-28,19647,2024-03-13,Paid
INV105253,C01719,2024-11-02,19360,2025-01-01,Paid
INV105254,C02594,2024-06-16,17606,2024-08-15,Overdue
INV105255,C01473,2024-02-06,15751,2024-03-22,Open
INV105256,C00699,2024-08-21,9161,2024-10-05,Overdue
INV105257,C07569,2024-06-27,17406,2024-08-26,Paid
INV105258,C06451,2024-02-26,3855,2024-04-11,Paid
INV105259,C09137,2024-08-20,1243,2024-09-19,Open
INV105260,C08329,2024-12-01,519,2024-12-31,Paid
INV105261,C01226,2024-03-12,8632,2024-05-11,Paid
INV105262,C02703,2024-07-13,8626,2024-08-12,Overdue
INV105263,C02205,2024-01-03,16231,2024-03-03,Paid
INV105264,C03327,2024-07-20,7981,2024-09-18,Overdue
INV105265,C02229,2024-07-09,13595,2024-08-23,Paid
INV105266,C04949,2024-07-25,15689,2024-09-23,Paid
INV105267,C03803,2024-04-20,6040,2024-05-20,Paid
INV105268,C03100,2024-12-12,14579,2025-01-26,Open
INV105269,C01539,2024-02-20,11740,2024-03-21,Paid
INV105270,C09761,2024-08-25,15248,2024-09-24,Paid
INV105271,C04165,2024-05-13,10815,2024-06-12,Open
INV105272,C08794,2024-10-07,22352,2024-12-06,Open
INV105273,C04975,2024-08-13,23447,2024-09-27,Open
INV105274,C06979,2024-01-26,19478,2024-03-26,Paid
INV105275,C00546,2024-08-03,18569,2024-09-17,Open
INV105276,C05933,2024-03-20,20229,2024-05-04,Open
INV105277,C06204,2024-10-18,6060,2024-12-02,Overdue
INV105278,C08376,2024-01-21,5705,2024-03-21,Open
INV105279,C00838,2024-08-09,9286,2024-09-08,Paid
INV105280,C01893,2024-02-18,23573,2024-04-03,Paid
INV105281,C01389,2024-12-05,1980,2025-01-19,Overdue
INV105282,C07166,2024-02-29,15942,2024-03-30,Overdue
INV105283,C01458,2024-12-27,8281,2025-01-26,Paid
INV105284,C02801,2024-08-29,15654,2024-09-28,Paid
INV105285,C03304,2024-01-19,10255,2024-03-19,Paid
INV105286,C09646,2024-03-18,8913,2024-04-17,Paid
INV105287,C07287,2024-12-21,24844,2025-02-19,Paid
INV105288,C06474,2024-05-10,16069,2024-06-24,Overdue
INV105289,C03287,2024-08-01,15373,2024-08-31,Open
INV105290,C07490,2024-05-07,24042,2024-06-21,Paid
INV105291,C01173,2024-04-16,4439,2024-05-31,Paid
INV105292,C01712,2024-06-29,4663,2024-07-29,Paid
INV105293,C05497,2024-07-12,2852,2024-09-10,Overdue
INV105294,C08973,2024-11-13,21005,2024-12-28,Paid
INV105295,C07488,2024-02-14,2336,2024-03-30,Paid
INV105296,C01029,2024-02-26,17206,2024-04-26,Open
INV105297,C06546,2024-12-22,19560,2025-02-05,Open
INV105298,C02251,2024-07-01,16506,2024-07-31,Paid
INV105299,C04150,2024-10-01,16637,2024-11-30,Open
INV105300,C04384,2024-11-12,5088,2024-12-12,Open
INV105301,C07452,2024-01-05,20973,2024-02-04,Paid
INV105302,C03670,2024-06-02,4279,2024-07-02,Overdue
INV105303,C09261,2024-01-19,24954,2024-03-04,Paid
INV105304,C08476,2024-01-31,23689,2024-03-16,Overdue
INV105305,C09025,2024-05-26,11729,2024-07-25,Overdue
