po_id,customer_id,po_date,po_amount,approval_status
PO203470,C03655,2024-07-06,15574,Approved
PO203471,C08871,2024-11-21,22259,Delayed
PO203472,C09128,2024-02-09,3454,Approved
PO203473,C02723,2024-01-15,20889,Approved
PO203474,C00899,2024-07-24,22141,Approved
PO203475,C04901,2024-11-09,21727,Delayed
PO203476,C00772,2024-01-16,9120,Approved
PO203477,C09644,2024-12-03,15743,Pending
PO203478,C05722,2024-06-12,12265,Approved
PO203479,C03506,2024-01-18,5730,Pending
PO203480,C05300,2024-03-04,5643,Approved
PO203481,C07759,2024-05-17,3918,Approved
PO203482,C07433,2024-10-13,20753,Approved
PO203483,C06162,2024-02-25,13496,Approved
PO203484,C04516,2024-03-10,23839,Approved
PO203485,C03753,2024-03-23,4429,Approved
PO203486,C01034,2024-12-03,4721,Approved
PO203487,C01671,2024-05-30,19178,Delayed
PO203488,C03211,2024-10-01,22774,Delayed
PO203489,C05002,2024-08-26,2981,Approved
PO203490,C09677,2024-09-02,5093,Approved
PO203491,C08175,2024-10-09,16228,Approved
PO203492,C00907,2024-01-08,9086,Approved
PO203493,C09902,2024-05-05,12255,Approved
PO203494,C09471,2024-03-11,16124,Pending
PO203495,C03788,2024-07-13,24123,Approved
PO203496,C00830,2024-02-25,1867,Approved
PO203497,C05009,2024-10-15,14475,Approved
PO203498,C01802,2024-07-13,18526,Pending
PO203499,C03708,2024-11-06,9365,Pending
PO203500,C07655,2024-06-28,6856,Approved
PO203501,C01581,2024-02-09,6336,Approved
PO203502,C06318,2024-08-24,19085,Approved
PO203503,C01510,2024-12-20,16292,Approved
PO203504,C08868,2024-10-09,23145,Pending
PO203505,C05290,2024-01-19,13149,Approved
PO203506,C08280,2024-11-24,21564,Approved
PO203507,C08021,2024-11-27,11585,Pending
PO203508,C09643,2024-02-23,20812,Approved
PO203509,C00352,2024-09-28,2016,Approved
PO203510,C05174,2024-07-16,21773,Approved
PO203511,C03087,2024-12-30,3029,Approved
PO203512,C04810,2024-06-07,16277,Approved
PO203513,C02633,2024-08-13,22401,Delayed
PO203514,C07796,2024-08-27,24164,Pending
PO203515,C07051,2024-11-21,5992,Approved
PO203516,C06040,2024-04-03,18288,Pending
PO203517,C08766,2024-02-13,15397,Pending
PO203518,C07858,2024-08-23,19741,Pending
PO203519,C09026,2024-08-09,13414,Approved
PO203520,C03846,2024-01-20,525,Approved
PO203521,C01313,2024-04-23,13598,Approved
PO203522,C06840,2024-09-05,8138,Approved
PO203523,C00506,2024-08-29,22447,Approved
PO203524,C03068,2024-04-20,10924,Pending
PO203525,C03635,2024-08-26,4690,Approved
PO203526,C02371,2024-07-27,13194,Approved
PO203527,C02721,2024-05-21,8898,Approved
PO203528,C01540,2024-05-08,4977,Approved
PO203529,C06919,2024-05-28,2081,Approved
PO203530,C06697,2024-03-15,3507,Approved
PO203531,C01163,2024-06-10,10290,Approved
PO203532,C06775,2024-05-24,5454,Approved
PO203533,C00517,2024-11-08,2087,Approved
PO203534,C08863,2024-03-30,1788,Delayed
PO203535,C02900,2024-12-04,18037,Approved
PO203536,C05503,2024-12-08,7203,Approved
PO203537,C06434,2024-03-24,20761,Approved
PO203538,C05719,2024-10-18,3219,Approved
PO203539,C06226,2024-12-20,1704,Approved
PO203540,C08379,2024-09-19,2767,Approved
PO203541,C03544,2024-01-03,19308,Approved
PO203542,C00070,2024-10-02,2311,Approved
PO203543,C01748,2024-11-29,2189,Approved
PO203544,C07542,2024-04-30,15168,Approved
PO203545,C04018,2024-09-27,5472,Delayed
PO203546,C06527,2024-02-02,15814,Approved
PO203547,C05562,2024-06-15,18610,Pending
PO203548,C07400,2024-09-29,12806,Pending
PO203549,C04753,2024-09-30,8485,Approved
PO203550,C09015,2024-07-01,17747,Pending
PO203551,C03505,2024-06-24,18578,Pending
PO203552,C07345,2024-08-20,20840,Pending
PO203553,C05688,2024-07-25,22056,Approved
PO203554,C00429,2024-03-06,16561,Approved
PO203555,C06147,2024-08-21,12634,Delayed
PO203556,C07996,2024-12-27,23003,Approved
PO203557,C05115,2024-03-24,2883,Delayed
PO203558,C04311,2024-03-31,3194,Approved
PO203559,C03870,2024-02-05,2560,Approved
PO203560,C02244,2024-02-28,4724,Pending
PO203561,C00712,2024-06-27,3658,Approved
PO203562,C01544,2024-10-10,3441,Approved
PO203563,C03161,2024-11-16,13679,Approved
PO203564,C03874,2024-04-03,8030,Approved
PO203565,C09658,2024-08-08,19925,Pending
PO203566,C00680,2024-03-16,12051,Delayed
PO203567,C07730,2024-06-26,20786,Approved
PO203568,C01024,2024-04-29,20288,Approved
PO203569,C09691,2024-07-11,22713,Approved
PO203570,C06354,2024-05-02,22058,Pending
PO203571,C00004,2024-06-15,19860,Delayed
PO203572,C05318,2024-04-11,13602,Approved
PO203573,C07964,2024-12-19,18764,Pending
PO203574,C05673,2024-09-11,1216,Approved
PO203575,C02766,2024-01-31,1870,Approved
PO203576,C07311,2024-11-25,15991,Approved
PO203577,C06268,2024-04-18,2720,Pending
PO203578,C06182,2024-12-27,6963,Pending
PO203579,C05441,2024-09-20,16018,Pending
PO203580,C04292,2024-05-05,5084,Approved
PO203581,C09622,2024-03-12,17757,Pending
PO203582,C04784,2024-03-21,12076,Approved
PO203583,C08027,2024-11-14,2054,Approved
PO203584,C01502,2024-06-25,24827,Pending
PO203585,C04684,2024-09-03,19614,Approved
PO203586,C05892,2024-10-20,8878,Delayed
PO203587,C07157,2024-11-18,11665,Approved
PO203588,C09587,2024-10-22,21591,Approved
PO203589,C03817,2024-04-08,3844,Approved
PO203590,C06801,2024-12-26,690,Approved
PO203591,C03465,2024-11-24,4350,Approved
PO203592,C00143,2024-11-14,22645,Approved
PO203593,C09093,2024-04-30,2718,Approved
PO203594,C05959,2024-10-12,4955,Approved
PO203595,C09759,2024-10-18,22142,Pending
PO203596,C06605,2024-07-17,21512,Approved
PO203597,C03882,2024-04-29,23993,Approved
PO203598,C00800,2024-10-23,19148,Approved
PO203599,C08929,2024-11-13,12805,Approved
PO203600,C03757,2024-08-15,9060,Approved
PO203601,C08058,2024-08-22,17694,Approved
PO203602,C08967,2024-03-06,5930,Approved
PO203603,C09874,2024-04-18,16630,Delayed
PO203604,C00614,2024-02-24,5685,Approved
PO203605,C00421,2024-07-29,7958,Approved
PO203606,C09228,2024-01-09,1153,Pending
PO203607,C07943,2024-09-08,9500,Pending
PO203608,C03212,2024-07-05,23341,Approved
PO203609,C00078,2024-01-21,3267,Approved
PO203610,C07192,2024-05-07,9305,Approved
PO203611,C05684,2024-02-17,9475,Delayed
PO203612,C01785,2024-06-13,9234,Approved
PO203613,C04938,2024-08-18,5719,Approved
PO203614,C09670,2024-10-03,13293,Approved
PO203615,C06209,2024-05-22,15391,Pending
PO203616,C09717,2024-05-27,17587,Pending
PO203617,C06630,2024-09-03,12159,Approved
PO203618,C07346,2024-09-24,15484,Pending
PO203619,C00932,2024-08-17,8911,Approved
PO203620,C02033,2024-09-22,6366,Pending
PO203621,C00070,2024-04-25,8542,Approved
PO203622,C00260,2024-04-02,15813,Delayed
PO203623,C02666,2024-10-29,16223,Delayed
PO203624,C01103,2024-01-17,2912,Approved
PO203625,C02744,2024-10-02,9310,Approved
PO203626,C02252,2024-01-16,21365,Approved
PO203627,C06832,2024-05-27,24493,Approved
PO203628,C04944,2024-09-23,17669,Approved
PO203629,C06650,2024-12-18,993,Delayed
PO203630,C02766,2024-06-21,22616,Pending
PO203631,C09144,2024-11-07,10595,Delayed
PO203632,C08300,2024-06-10,18172,Approved
PO203633,C01556,2024-02-01,23351,Approved
PO203634,C09597,2024-01-02,20868,Approved
PO203635,C08631,2024-08-25,3825,Delayed
PO203636,C03213,2024-08-19,18848,Approved
PO203637,C03567,2024-12-02,22172,Approved
PO203638,C02405,2024-11-15,676,Approved
PO203639,C03941,2024-03-10,2232,Approved
PO203640,C01315,2024-12-14,21839,Approved
PO203641,C09767,2024-04-10,5675,Approved
PO203642,C02227,2024-02-12,2800,Pending
PO203643,C02747,2024-07-21,21291,Approved
PO203644,C06091,2024-06-07,24784,Approved
PO203645,C05103,2024-08-12,15542,Approved
PO203646,C00133,2024-02-09,17310,Approved
PO203647,C04361,2024-11-02,21158,Approved
PO203648,C07174,2024-10-15,9050,Approved
PO203649,C02345,2024-09-03,23406,Approved
PO203650,C02159,2024-04-09,20946,Approved
PO203651,C02910,2024-03-29,20473,Approved
PO203652,C04506,2024-01-02,14147,Pending
PO203653,C02804,2024-11-12,18753,Approved
PO203654,C08470,2024-05-18,17882,Approved
PO203655,C04693,2024-09-19,9389,Approved
PO203656,C06854,2024-01-01,14335,Pending
PO203657,C02967,2024-07-03,4180,Pending
PO203658,C09430,2024-11-22,22240,Approved
PO203659,C07570,2024-10-11,19350,Approved
PO203660,C09023,2024-02-12,1738,Approved
PO203661,C03118,2024-09-28,7561,Pending
PO203662,C07314,2024-09-07,4664,Approved
PO203663,C09438,2024-05-08,19384,Approved
PO203664,C07841,2024-10-11,7218,Approved
PO203665,C06982,2024-10-16,17569,Approved
PO203666,C07116,2024-12-18,22191,Approved
PO203667,C00978,2024-01-19,8417,Pending
PO203668,C02508,2024-01-22,7646,Approved
PO203669,C04932,2024-12-09,3935,Pending
PO203670,C07845,2024-07-21,14648,Pending
PO203671,C06257,2024-09-21,8348,Approved
PO203672,C06241,2024-04-29,4769,Delayed
PO203673,C06502,2024-06-07,4699,Approved
PO203674,C08959,2024-11-11,15117,Approved
PO203675,C09378,2024-02-20,14014,Approved
PO203676,C03501,2024-02-16,22254,Approved
PO203677,C03658,2024-04-04,15730,Approved
PO203678,C08270,2024-06-08,16890,Approved
PO203679,C03324,2024-12-24,13551,Approved
PO203680,C06604,2024-08-25,1101,Approved
PO203681,C09609,2024-12-22,16118,Approved
PO203682,C07879,2024-11-01,16742,Approved
PO203683,C09424,2024-04-10,1490,Approved
PO203684,C02559,2024-06-26,15061,Approved
PO203685,C02983,2024-02-14,7694,Approved
PO203686,C09720,2024-02-21,15216,Pending
PO203687,C04904,2024-03-01,13152,Approved
PO203688,C00419,2024-06-14,6382,Approved
PO203689,C00048,2024-01-25,12004,Approved
PO203690,C06074,2024-11-23,18040,Approved
PO203691,C05300,2024-08-11,18245,Pending
PO203692,C06519,2024-12-22,18916,Approved
PO203693,C07995,2024-11-27,8498,Delayed
PO203694,C03342,2024-04-08,10967,Approved
PO203695,C02897,2024-11-30,6889,Approved
PO203696,C00992,2024-12-03,5731,Approved
PO203697,C05560,2024-09-27,14089,Approved
PO203698,C09089,2024-01-02,4649,Approved
PO203699,C03074,2024-09-20,22992,Approved
PO203700,C02211,2024-03-21,11995,Pending
PO203701,C07003,2024-02-19,17328,Pending
PO203702,C09766,2024-10-02,17781,Delayed
PO203703,C07068,2024-04-15,3303,Pending
PO203704,C06343,2024-12-04,14417,Approved
PO203705,C08980,2024-07-16,9473,Approved
PO203706,C04197,2024-07-28,22017,Approved
PO203707,C05355,2024-06-25,1076,Approved
PO203708,C09378,2024-08-19,15808,Approved
PO203709,C01138,2024-09-24,16089,Approved
PO203710,C04269,2024-05-12,1200,Approved
PO203711,C03193,2024-05-22,4243,Approved
PO203712,C09396,2024-07-13,16362,Pending
PO203713,C00528,2024-06-11,14824,Approved
PO203714,C00752,2024-11-22,11712,Approved
PO203715,C03375,2024-12-12,6968,Pending
PO203716,C09171,2024-06-30,16708,Approved
PO203717,C04073,2024-07-24,9876,Approved
PO203718,C06777,2024-09-08,22643,Approved
PO203719,C09752,2024-06-09,16634,Approved
PO203720,C07515,2024-12-15,24850,Approved
PO203721,C00729,2024-07-08,10132,Approved
PO203722,C07748,2024-05-31,24545,Approved
PO203723,C01440,2024-09-20,18844,Approved
PO203724,C05642,2024-01-26,3296,Approved
PO203725,C04886,2024-03-17,12576,Pending
PO203726,C03922,2024-06-26,11736,Approved
PO203727,C05482,2024-08-20,18411,Approved
PO203728,C01300,2024-12-20,24779,Approved
PO203729,C01195,2024-11-19,10878,Approved
PO203730,C00702,2024-08-10,14808,Approved
PO203731,C03200,2024-06-12,663,Approved
PO203732,C06821,2024-01-07,20028,Approved
PO203733,C07657,2024-08-13,10960,Pending
PO203734,C09305,2024-08-12,15590,Approved
PO203735,C04684,2024-09-24,6434,Approved
PO203736,C01938,2024-03-29,24350,Approved
PO203737,C05757,2024-04-08,8467,Approved
PO203738,C06236,2024-06-29,4168,Delayed
PO203739,C01619,2024-04-20,22829,Approved
PO203740,C01553,2024-06-21,9637,Approved
PO203741,C04366,2024-04-18,10917,Approved
PO203742,C01994,2024-09-21,5906,Pending
PO203743,C04842,2024-06-19,6364,Approved
PO203744,C09889,2024-06-12,13151,Approved
PO203745,C02971,2024-08-22,641,Delayed
PO203746,C03299,2024-10-05,6961,Pending
PO203747,C07687,2024-01-08,12918,Pending
PO203748,C08564,2024-10-30,24385,Approved
PO203749,C02328,2024-08-26,14001,Approved
PO203750,C05011,2024-10-06,13336,Pending
PO203751,C04234,2024-09-03,8844,Approved
PO203752,C03400,2024-05-13,2676,Approved
PO203753,C08119,2024-09-19,16243,Approved
PO203754,C02492,2024-01-20,24861,Approved
PO203755,C08668,2024-06-28,5314,Approved
PO203756,C06592,2024-02-29,24593,Approved
PO203757,C07382,2024-08-06,18869,Approved
PO203758,C01184,2024-02-02,5239,Approved
PO203759,C08758,2024-05-03,13940,Pending
PO203760,C01813,2024-01-25,16539,Delayed
PO203761,C07104,2024-08-29,20861,Pending
PO203762,C09928,2024-05-17,19217,Approved
PO203763,C03827,2024-02-05,11643,Delayed
PO203764,C04685,2024-03-18,24632,Approved
PO203765,C06938,2024-04-20,1635,Approved
PO203766,C05577,2024-08-09,18078,Approved
PO203767,C01110,2024-01-12,7454,Approved
PO203768,C06110,2024-12-26,5584,Pending
PO203769,C03339,2024-12-29,12920,Approved
PO203770,C08015,2024-11-25,15480,Approved
PO203771,C05363,2024-03-06,14193,Approved
PO203772,C06815,2024-02-14,8164,Approved
PO203773,C09681,2024-08-02,18096,Approved
PO203774,C02625,2024-11-24,2255,Approved
PO203775,C03300,2024-06-02,21519,Approved
PO203776,C04797,2024-08-20,19385,Approved
PO203777,C07363,2024-10-16,3071,Approved
PO203778,C07757,2024-09-30,9126,Approved
PO203779,C09404,2024-10-07,11862,Approved
PO203780,C07156,2024-11-18,10409,Delayed
PO203781,C07557,2024-07-26,24423,Delayed
PO203782,C07699,2024-05-23,23114,Approved
PO203783,C08423,2024-10-11,19123,Approved
PO203784,C05525,2024-10-26,4168,Approved
PO203785,C00563,2024-11-13,18970,Approved
PO203786,C01116,2024-08-17,19148,Pending
PO203787,C08209,2024-03-27,580,Pending
PO203788,C08983,2024-02-20,18339,Pending
PO203789,C01143,2024-02-10,13801,Pending
PO203790,C00959,2024-10-17,16419,Pending
PO203791,C04434,2024-06-19,19659,Approved
PO203792,C03801,2024-07-28,15866,Delayed
PO203793,C08770,2024-05-04,14126,Pending
PO203794,C03198,2024-06-15,5091,Approved
PO203795,C02586,2024-03-28,18222,Approved
PO203796,C04035,2024-08-18,22579,Approved
PO203797,C05448,2024-04-26,11477,Approved
PO203798,C08854,2024-01-30,20271,Approved
PO203799,C00771,2024-09-28,10740,Approved
PO203800,C03507,2024-12-01,1799,Delayed
PO203801,C00449,2024-08-18,19923,Delayed
PO203802,C02683,2024-03-29,5965,Delayed
PO203803,C07694,2024-04-18,10704,Approved
PO203804,C02641,2024-10-17,23500,Delayed
PO203805,C09373,2024-01-03,16883,Approved
PO203806,C02940,2024-12-22,19379,Approved
PO203807,C03302,2024-08-20,6659,Approved
PO203808,C02698,2024-01-02,13436,Pending
PO203809,C04861,2024-06-21,3539,Pending
PO203810,C00253,2024-01-09,4786,Approved
PO203811,C08679,2024-03-31,18868,Approved
PO203812,C05671,2024-10-02,559,Delayed
PO203813,C06890,2024-02-14,16205,Approved
PO203814,C00545,2024-03-04,9722,Approved
PO203815,C08881,2024-09-23,9382,Approved
PO203816,C06413,2024-08-23,9261,Approved
PO203817,C08153,2024-11-27,3194,Approved
PO203818,C03108,2024-10-31,16827,Approved
PO203819,C08461,2024-03-29,19983,Pending
PO203820,C05250,2024-02-23,3753,Pending
PO203821,C05250,2024-10-21,2711,Approved
PO203822,C01629,2024-05-13,2123,Approved
PO203823,C09161,2024-04-16,23462,Approved
PO203824,C00030,2024-02-22,10044,Pending
PO203825,C01570,2024-08-23,18628,Approved
PO203826,C07332,2024-05-04,16913,Approved
PO203827,C09767,2024-08-30,21917,Pending
PO203828,C05618,2024-10-10,15890,Approved
PO203829,C07137,2024-08-05,12975,Approved
PO203830,C03703,2024-12-13,21963,Approved
PO203831,C00831,2024-05-20,23388,Approved
PO203832,C09120,2024-07-19,20383,Approved
PO203833,C07220,2024-05-14,10874,Pending
PO203834,C09372,2024-08-24,3505,Approved
PO203835,C03796,2024-07-30,24534,Approved
PO203836,C04368,2024-08-20,24389,Approved
PO203837,C05752,2024-09-23,21538,Delayed
PO203838,C02754,2024-10-22,5882,Approved
PO203839,C06672,2024-02-19,24784,Approved
PO203840,C00733,2024-06-11,17660,Pending
PO203841,C02635,2024-11-07,19872,Delayed
PO203842,C00219,2024-07-13,4251,Delayed
PO203843,C03586,2024-09-11,10152,Approved
PO203844,C01017,2024-02-17,17964,Approved
PO203845,C01191,2024-01-09,5368,Delayed
PO203846,C06798,2024-10-03,3980,Pending
PO203847,C09454,2024-09-28,13374,Approved
PO203848,C04042,2024-12-24,24525,Approved
PO203849,C06867,2024-06-22,7447,Pending
PO203850,C02708,2024-05-18,9613,Approved
PO203851,C00096,2024-01-28,14445,Approved
PO203852,C05457,2024-12-06,12588,Approved
PO203853,C02985,2024-06-24,3434,Approved
PO203854,C02738,2024-02-14,20364,Approved
PO203855,C04716,2024-01-25,1304,Pending
PO203856,C08930,2024-10-15,12280,Approved
PO203857,C04170,2024-05-31,13149,Pending
PO203858,C06230,2024-11-06,11128,Approved
PO203859,C07313,2024-08-15,13279,Pending
PO203860,C00739,2024-06-13,24940,Approved
PO203861,C08092,2024-01-14,867,Approved
PO203862,C06905,2024-08-08,8868,Approved
PO203863,C08406,2024-10-26,16185,Approved
PO203864,C07048,2024-08-27,11675,Pending
PO203865,C04050,2024-06-16,7479,Approved
PO203866,C07779,2024-07-13,7192,Approved
PO203867,C05526,2024-10-25,621,Pending
PO203868,C06626,2024-07-15,13328,Pending
PO203869,C09772,2024-03-14,21552,Approved
PO203870,C09882,2024-02-15,1926,Delayed
PO203871,C00086,2024-09-08,750,Approved
PO203872,C08231,2024-07-07,11876,Approved
PO203873,C01785,2024-10-20,4437,Approved
PO203874,C04214,2024-02-17,19136,Approved
PO203875,C03029,2024-06-12,17313,Approved
PO203876,C01432,2024-01-21,17310,Approved
PO203877,C03762,2024-04-09,16574,Pending
PO203878,C01256,2024-01-13,3296,Delayed
PO203879,C06440,2024-04-26,15326,Delayed
PO203880,C04141,2024-05-12,2191,Approved
PO203881,C08116,2024-10-13,1150,Pending
PO203882,C04638,2024-07-12,13498,Approved
PO203883,C09872,2024-03-24,14906,Approved
PO203884,C06250,2024-12-17,1182,Approved
PO203885,C06200,2024-11-28,11363,Approved
PO203886,C01023,2024-12-10,24249,Pending
PO203887,C00862,2024-11-30,15083,Delayed
PO203888,C09001,2024-07-30,22777,Approved
PO203889,C04387,2024-04-08,22085,Approved
PO203890,C06361,2024-04-29,20168,Approved
PO203891,C04038,2024-05-28,19159,Approved
PO203892,C07542,2024-08-11,14741,Approved
PO203893,C01192,2024-05-03,4219,Approved
PO203894,C01035,2024-05-05,8435,Approved
PO203895,C00543,2024-12-13,5442,Pending
PO203896,C05662,2024-12-24,17451,Approved
PO203897,C03158,2024-08-21,11396,Pending
PO203898,C05606,2024-01-12,19153,Approved
PO203899,C01282,2024-07-16,19063,Approved
PO203900,C07778,2024-06-28,19295,Pending
PO203901,C07138,2024-03-31,12024,Approved
PO203902,C07868,2024-05-16,20093,Approved
PO203903,C03168,2024-11-11,18803,Approved
PO203904,C05484,2024-07-14,7685,Approved
PO203905,C03187,2024-08-16,1558,Approved
PO203906,C02107,2024-01-11,8485,Approved
PO203907,C05881,2024-03-08,2106,Pending
PO203908,C03488,2024-12-01,17468,Pending
PO203909,C07974,2024-06-03,7369,Pending
PO203910,C01340,2024-10-17,3685,Approved
PO203911,C01708,2024-08-06,22980,Pending
PO203912,C03140,2024-10-26,24001,Approved
PO203913,C09980,2024-09-13,7968,Approved
PO203914,C07400,2024-05-05,19063,Approved
PO203915,C09426,2024-11-20,12873,Approved
PO203916,C08707,2024-12-05,17509,Approved
PO203917,C02041,2024-10-14,3351,Approved
PO203918,C01262,2024-03-18,12010,Approved
PO203919,C05661,2024-01-13,20089,Pending
PO203920,C03784,2024-12-17,1489,Pending
PO203921,C02656,2024-03-28,20041,Approved
PO203922,C02479,2024-02-22,18153,Pending
PO203923,C05805,2024-10-19,21690,Approved
PO203924,C09430,2024-02-22,18158,Delayed
PO203925,C03113,2024-12-13,6654,Approved
PO203926,C00144,2024-02-29,14666,Approved
PO203927,C00536,2024-09-02,22559,Approved
PO203928,C03374,2024-09-09,5881,Approved
PO203929,C02589,2024-03-20,18159,Approved
PO203930,C00525,2024-12-28,3428,Approved
PO203931,C00616,2024-11-19,11683,Approved
PO203932,C06051,2024-08-16,2766,Approved
PO203933,C04189,2024-10-15,15226,Approved
PO203934,C05347,2024-11-07,8853,Approved
PO203935,C01899,2024-06-10,15068,Approved
PO203936,C09711,2024-10-09,6898,Approved
PO203937,C07184,2024-04-29,727,Pending
PO203938,C07934,2024-06-14,18964,Approved
PO203939,C05125,2024-03-21,10621,Approved
PO203940,C01440,2024-08-11,18618,Approved
PO203941,C07755,2024-02-28,23609,Delayed
PO203942,C04608,2024-12-23,6726,Approved
PO203943,C01124,2024-08-05,24022,Approved
PO203944,C04514,2024-12-19,7807,Approved
PO203945,C09556,2024-05-06,19192,Approved
PO203946,C05150,2024-12-17,12691,Approved
PO203947,C07538,2024-07-03,8401,Approved
PO203948,C09191,2024-01-27,12383,Approved
PO203949,C02407,2024-11-13,7308,Approved
PO203950,C03665,2024-07-21,11390,Approved
PO203951,C03133,2024-11-07,18256,Approved
PO203952,C07419,2024-08-28,12919,Approved
PO203953,C08336,2024-05-03,24434,Approved
