invoice_id,payment_id,payment_date,payment_amount,payment_method
INV117595,P103877,2025-03-05,5043.0,Check
INV110319,P103878,2024-11-07,10786.0,Wire
INV109209,P103879,2024-02-01,2274.0,ACH
INV103379,P103880,2025-01-11,18137.0,Check
INV102635,P103881,2024-03-28,18106.0,Wire
INV110479,P103882,2024-03-07,4707.0,Wire
INV101458,P103883,2024-10-17,1923.0,Check
INV107922,P103884,2024-12-13,10512.0,Wire
INV101318,P103885,2024-11-09,2655.0,ACH
INV101769,P103886,2024-07-30,8053.0,Wire
INV113023,P103887,2024-07-22,22524.0,Wire
INV110569,P103888,2024-11-03,16316.0,Wire
INV111698,P103889,2024-10-25,2890.0,Wire
INV109004,P103890,2024-10-05,7646.0,Wire
INV108474,P103891,2025-02-11,24469.0,Wire
INV102583,P103892,2024-11-25,18798.0,Wire
INV111827,P103893,2024-12-17,1869.5,Wire
INV103609,P103894,2025-03-08,5311.0,Wire
INV103334,P103895,2025-02-05,19609.0,ACH
INV116256,P103896,2024-08-11,1398.0,ACH
INV103562,P103897,2024-02-27,3011.0,Check
INV116316,P103898,2024-08-13,5791.0,ACH
INV101475,P103899,2024-11-22,3097.0,Wire
INV100130,P103900,2024-05-13,11181.0,Wire
INV109161,P103901,2024-10-24,6710.5,Wire
INV112711,P103902,2024-04-10,8458.0,Wire
INV105760,P103903,2024-03-01,22905.0,ACH
INV115625,P103904,2025-03-19,6560.0,Check
INV112110,P103905,2024-11-25,6828.0,ACH
INV115574,P103906,2024-03-06,8069.0,Wire
INV113164,P103907,2024-02-16,1892.0,Wire
INV102751,P103908,2024-08-04,12247.5,Wire
INV105106,P103909,2024-12-05,14513.0,Check
INV109237,P103910,2024-07-26,1307.0,Wire
INV106779,P103911,2024-05-27,7772.5,Check
INV107178,P103912,2024-08-24,6303.0,Wire
INV101825,P103913,2024-04-07,15906.0,ACH
INV115972,P103914,2024-08-03,9325.5,Check
INV109315,P103915,2024-04-19,22598.0,Check
INV104010,P103916,2024-12-23,12508.0,ACH
INV100339,P103917,2024-08-02,1122.0,Wire
INV113754,P103918,2025-03-05,16920.0,Check
INV104417,P103919,2025-03-25,18352.0,ACH
INV111320,P103920,2025-02-18,5565.0,Wire
INV115720,P103921,2024-03-27,23757.0,Check
INV114244,P103922,2024-08-07,20192.0,Wire
INV114720,P103923,2024-08-23,5263.5,ACH
INV108138,P103924,2025-01-22,5063.0,Check
INV104128,P103925,2024-04-24,1553.0,Wire
INV106741,P103926,2025-01-05,12247.0,ACH
INV117668,P103927,2024-03-13,17207.0,Wire
INV115462,P103928,2024-05-22,12751.0,Check
INV102216,P103929,2025-02-17,4984.0,Wire
INV109000,P103930,2024-03-12,13418.0,Check
INV102995,P103931,2024-03-07,11585.0,ACH
INV115120,P103932,2024-02-22,15537.0,Wire
INV112429,P103933,2024-08-21,5083.0,Wire
INV119061,P103934,2024-11-10,23772.0,Wire
INV111114,P103935,2024-06-02,14312.0,Wire
INV106503,P103936,2025-02-15,11512.0,Wire
INV119202,P103937,2025-01-28,18163.0,Wire
INV112334,P103938,2024-12-04,18700.0,ACH
INV109451,P103939,2024-08-02,13109.0,Wire
INV105083,P103940,2024-07-27,11451.0,Wire
INV112314,P103941,2025-03-24,23183.0,ACH
INV108478,P103942,2025-01-24,5061.5,Wire
INV115956,P103943,2024-03-07,20845.0,Check
INV116231,P103944,2025-02-10,16362.0,Check
INV109624,P103945,2024-04-17,4045.0,Check
INV100655,P103946,2024-11-01,24818.0,Check
INV118963,P103947,2024-12-13,6461.0,Check
INV115418,P103948,2024-11-13,4256.0,Wire
INV102589,P103949,2024-06-30,5936.0,Check
INV115402,P103950,2024-12-11,19013.0,Check
INV105980,P103951,2024-02-22,503.0,ACH
INV107826,P103952,2024-04-08,8501.0,ACH
INV103350,P103953,2024-11-30,14871.0,Wire
INV111733,P103954,2024-06-21,13925.0,ACH
INV108416,P103955,2024-08-26,15903.0,Check
INV106087,P103956,2025-03-04,24876.0,ACH
INV103223,P103957,2024-11-06,10670.0,Check
INV112883,P103958,2024-08-26,10338.0,ACH
INV112335,P103959,2024-03-03,1640.0,ACH
INV108365,P103960,2024-02-12,9645.0,Wire
INV111078,P103961,2024-08-28,4740.0,Check
INV103615,P103962,2025-02-16,13341.0,Check
INV117785,P103963,2024-07-29,8867.0,Check
INV100449,P103964,2024-05-06,7284.0,Check
INV114861,P103965,2024-06-20,1632.0,ACH
INV110044,P103966,2024-05-26,19005.0,Check
INV111418,P103967,2024-04-18,6712.0,Wire
INV115618,P103968,2024-09-22,24664.0,Wire
INV106407,P103969,2024-05-30,18343.0,Check
INV108696,P103970,2025-02-26,3252.0,Wire
INV119474,P103971,2024-12-16,2728.0,ACH
INV111076,P103972,2024-12-15,20581.0,Check
INV105815,P103973,2024-03-23,3390.0,Check
INV100535,P103974,2024-11-12,10065.0,Check
INV109234,P103975,2024-02-29,11341.5,ACH
INV114620,P103976,2024-10-05,3531.0,Check
INV105426,P103977,2024-06-07,3235.0,ACH
INV111020,P103978,2024-09-23,7129.5,Wire
INV102425,P103979,2025-02-27,23178.0,ACH
INV101836,P103980,2024-10-20,898.0,Wire
INV110354,P103981,2024-11-21,1060.0,ACH
INV104742,P103982,2024-10-08,2068.0,Check
INV110463,P103983,2024-07-22,5744.5,Wire
INV107463,P103984,2024-12-07,22719.0,Wire
INV117298,P103985,2024-02-04,6029.0,ACH
INV103463,P103986,2024-03-07,2727.0,Check
INV114634,P103987,2024-02-25,4686.0,Wire
INV102680,P103988,2024-07-25,16653.0,Check
INV110119,P103989,2024-04-21,1696.0,Wire
INV106373,P103990,2024-07-07,2443.0,Check
INV101890,P103991,2025-02-26,18916.0,Check
INV101038,P103992,2024-06-15,9114.0,Wire
INV117604,P103993,2024-03-11,17101.0,Wire
INV112557,P103994,2025-01-31,6852.0,Check
INV104073,P103995,2024-07-16,7320.0,Check
INV107442,P103996,2025-01-31,676.5,Check
INV109999,P103997,2024-12-15,18684.0,Check
INV101870,P103998,2024-06-09,19817.0,Wire
INV115196,P103999,2024-02-10,6215.0,ACH
INV105894,P104000,2025-02-27,3547.0,Check
INV103728,P104001,2024-04-05,9905.0,ACH
INV108958,P104002,2024-10-21,6930.0,Wire
INV107671,P104003,2024-02-12,20322.0,ACH
INV105999,P104004,2024-09-23,1574.0,ACH
INV105751,P104005,2024-06-06,11247.0,Wire
INV101688,P104006,2025-02-07,6468.0,Wire
INV106836,P104007,2024-08-29,6405.0,Check
INV106536,P104008,2024-05-31,20175.0,Check
INV104842,P104009,2024-11-03,6820.0,ACH
INV115844,P104010,2024-12-13,9075.0,ACH
INV100196,P104011,2024-05-19,2906.0,ACH
INV100518,P104012,2024-10-12,1494.0,Wire
INV110581,P104013,2024-02-20,17798.0,ACH
INV113320,P104014,2024-04-07,13082.0,Check
INV110790,P104015,2024-03-15,21519.0,Check
INV116939,P104016,2024-04-03,16340.0,Wire
INV100841,P104017,2024-05-08,1830.0,Wire
INV109507,P104018,2024-08-16,22089.0,ACH
INV110482,P104019,2025-02-18,11989.0,Check
INV105174,P104020,2024-12-21,7988.0,Wire
INV119946,P104021,2024-06-15,8829.0,ACH
INV114469,P104022,2024-05-27,4832.0,ACH
INV107608,P104023,2024-09-24,3449.0,ACH
INV111264,P104024,2024-09-13,3129.5,ACH
INV114020,P104025,2025-01-04,22357.0,Wire
INV118601,P104026,2024-04-13,10468.0,Check
INV119263,P104027,2024-02-10,16770.0,Check
INV107097,P104028,2024-06-20,3878.0,Wire
INV112596,P104029,2024-02-29,16305.0,ACH
INV100454,P104030,2025-01-09,3810.5,ACH
INV118086,P104031,2024-12-12,11996.0,Check
INV118220,P104032,2025-01-24,2523.5,Wire
INV102862,P104033,2024-02-11,1128.5,Wire
INV117392,P104034,2025-01-04,20362.0,Wire
INV103852,P104035,2024-07-31,2081.0,Wire
INV114004,P104036,2025-01-14,15881.0,Check
INV100182,P104037,2025-01-29,15714.0,ACH
INV115127,P104038,2024-05-03,11099.0,ACH
INV118772,P104039,2024-09-04,12946.0,Check
INV113418,P104040,2024-04-15,18829.0,Check
INV102522,P104041,2025-03-06,23847.0,Wire
INV116260,P104042,2024-10-07,22583.0,Wire
INV104982,P104043,2024-09-23,2880.0,Check
INV116568,P104044,2024-11-23,11720.0,Check
INV119446,P104045,2024-03-08,24863.0,Check
INV100099,P104046,2024-02-07,3234.0,Wire
INV111032,P104047,2024-04-17,2928.0,ACH
INV110484,P104048,2024-06-03,8627.0,Check
INV115049,P104049,2024-04-24,8247.0,Check
INV110928,P104050,2024-07-25,4634.0,Check
INV118500,P104051,2025-01-02,11942.0,ACH
INV112008,P104052,2024-10-12,8549.5,Wire
INV118417,P104053,2024-02-11,9370.0,Wire
INV119621,P104054,2024-10-09,16003.0,ACH
INV116481,P104055,2024-09-14,3516.0,ACH
INV109188,P104056,2025-03-13,21376.0,Check
INV115006,P104057,2024-08-30,23393.0,ACH
INV104741,P104058,2024-07-21,2105.0,ACH
INV101707,P104059,2025-02-11,19744.0,ACH
INV100254,P104060,2024-12-13,4042.0,Check
INV113544,P104061,2025-03-16,1291.0,Wire
INV108441,P104062,2025-01-01,9450.5,Check
INV101302,P104063,2024-01-31,9042.0,Check
INV114441,P104064,2024-12-15,23959.0,Check
INV115076,P104065,2024-06-17,10836.0,ACH
INV119382,P104066,2024-10-24,7229.0,Check
INV106918,P104067,2024-05-12,4382.5,Wire
INV108454,P104068,2024-12-21,9258.0,Wire
INV104625,P104069,2024-05-15,23888.0,Wire
INV103930,P104070,2024-01-31,4388.0,Check
INV107180,P104071,2024-10-21,6345.0,Wire
INV119845,P104072,2024-11-02,3031.0,ACH
INV108825,P104073,2025-02-18,9204.0,Check
INV100933,P104074,2024-11-04,14839.0,Check
INV100259,P104075,2024-06-25,8688.0,Wire
INV119080,P104076,2025-03-23,6404.0,Check
INV115874,P104077,2024-12-27,5200.0,Wire
INV109090,P104078,2024-10-02,14144.0,Check
INV102518,P104079,2024-04-21,6225.0,Check
INV119853,P104080,2025-01-06,21535.0,ACH
INV101373,P104081,2024-10-20,1705.0,Check
INV119878,P104082,2025-01-22,1277.0,Check
INV104048,P104083,2024-12-25,1363.5,Check
INV106350,P104084,2024-07-19,16731.0,ACH
INV108043,P104085,2025-03-03,22808.0,Wire
INV114595,P104086,2025-01-03,12724.0,Check
INV102009,P104087,2024-10-20,3176.0,Check
INV107806,P104088,2024-12-18,2142.5,Wire
INV119836,P104089,2025-02-19,2067.5,ACH
INV111341,P104090,2025-01-03,15803.0,ACH
INV103950,P104091,2024-10-17,3551.0,Wire
INV109815,P104092,2025-02-09,2661.5,Check
INV116445,P104093,2024-04-13,20865.0,Wire
INV102912,P104094,2024-05-02,19885.0,ACH
INV116191,P104095,2025-03-22,11670.5,Wire
INV102874,P104096,2024-07-24,18769.0,Check
INV108306,P104097,2025-03-04,16778.0,ACH
INV101037,P104098,2025-02-23,11438.0,Wire
INV102704,P104099,2024-10-24,22071.0,ACH
INV108108,P104100,2024-08-18,24430.0,ACH
INV108568,P104101,2024-10-04,20703.0,Wire
INV109575,P104102,2024-09-28,23154.0,Check
INV113572,P104103,2025-02-09,1257.0,Check
INV109349,P104104,2024-12-21,2597.5,Wire
INV111844,P104105,2024-04-24,7648.0,Wire
INV114985,P104106,2025-03-19,3892.0,Wire
INV109655,P104107,2025-01-02,6037.0,ACH
INV115554,P104108,2024-11-15,15661.0,Wire
INV115053,P104109,2024-02-15,15747.0,ACH
INV110611,P104110,2024-07-23,13243.0,Check
INV113163,P104111,2024-10-23,8354.0,Check
INV111859,P104112,2024-02-21,12724.0,ACH
INV113345,P104113,2024-02-01,14727.0,ACH
INV115506,P104114,2024-06-07,7904.0,Wire
INV101540,P104115,2024-11-18,11137.5,Check
INV115678,P104116,2025-01-23,13861.0,Wire
INV102697,P104117,2024-03-01,8036.0,ACH
INV102286,P104118,2024-06-11,3925.0,ACH
INV104788,P104119,2025-01-19,5337.0,Wire
INV116030,P104120,2024-08-11,5276.5,Wire
INV118931,P104121,2024-08-05,11560.0,ACH
INV113692,P104122,2024-03-21,2808.0,Wire
INV117513,P104123,2025-02-16,20737.0,ACH
INV106808,P104124,2024-02-21,5809.0,ACH
INV119028,P104125,2024-12-07,7646.0,Wire
INV108710,P104126,2024-04-25,14981.0,ACH
INV113904,P104127,2024-07-06,23167.0,Check
INV119515,P104128,2024-09-03,9172.0,Check
INV111832,P104129,2025-01-19,11684.0,Wire
INV115280,P104130,2024-05-12,9621.0,Wire
INV110346,P104131,2024-09-02,6669.0,Wire
INV105163,P104132,2025-01-05,8954.0,Check
INV101333,P104133,2024-03-05,7696.0,ACH
INV105716,P104134,2024-11-14,2781.0,ACH
INV114169,P104135,2025-03-22,22921.0,ACH
INV110008,P104136,2024-05-10,3789.5,Wire
INV115194,P104137,2024-03-29,9420.0,Check
INV101984,P104138,2024-02-25,24358.0,Wire
INV104731,P104139,2024-10-14,17978.0,Check
INV102435,P104140,2025-02-17,21386.0,Wire
INV109483,P104141,2024-03-14,4640.0,ACH
INV110256,P104142,2025-03-09,14010.0,Check
INV119349,P104143,2025-02-22,4066.0,Wire
INV112846,P104144,2024-09-21,7164.0,ACH
INV107801,P104145,2024-11-06,22722.0,ACH
INV103920,P104146,2024-10-30,7702.0,Wire
INV114059,P104147,2024-08-01,12189.0,Wire
INV109605,P104148,2024-04-19,15921.0,Check
INV105363,P104149,2024-10-15,690.0,Wire
INV107562,P104150,2024-03-20,19606.0,Wire
INV109877,P104151,2024-06-25,17200.0,Wire
INV119141,P104152,2024-05-21,11676.0,Wire
INV102813,P104153,2025-01-23,20859.0,Wire
INV107497,P104154,2025-03-19,8495.0,Check
INV100536,P104155,2024-04-12,14182.0,Check
INV117951,P104156,2024-07-29,23291.0,ACH
INV101139,P104157,2024-05-31,20893.0,Check
INV104116,P104158,2025-02-19,6471.0,Check
INV106095,P104159,2024-07-22,4228.0,ACH
INV116116,P104160,2025-02-12,15126.0,Check
INV117873,P104161,2024-09-01,20491.0,Wire
INV100617,P104162,2024-05-08,9758.0,ACH
INV101310,P104163,2024-10-19,9519.0,Check
INV115104,P104164,2024-12-21,23993.0,Check
INV117023,P104165,2024-03-12,12894.0,ACH
INV103251,P104166,2024-02-28,18327.0,Wire
INV103547,P104167,2024-04-08,8824.0,ACH
INV118641,P104168,2024-12-28,12908.0,Check
INV111758,P104169,2024-10-07,3203.5,Check
INV106627,P104170,2024-08-24,1127.0,Wire
INV115466,P104171,2025-02-18,21578.0,ACH
INV105000,P104172,2025-01-27,12171.0,ACH
INV107716,P104173,2024-12-28,15830.0,Check
INV107719,P104174,2024-05-14,2162.0,Wire
INV107800,P104175,2024-04-15,10814.5,Wire
INV110104,P104176,2025-03-20,17353.0,ACH
INV118339,P104177,2024-11-01,1324.0,ACH
INV101121,P104178,2024-12-24,1741.0,Wire
INV102656,P104179,2024-08-30,2833.0,ACH
INV103478,P104180,2024-12-28,11695.0,ACH
INV108673,P104181,2024-10-17,3452.0,ACH
INV117126,P104182,2024-05-10,15792.0,ACH
INV116527,P104183,2025-01-13,20978.0,Wire
INV107033,P104184,2024-07-18,9694.0,Check
INV111467,P104185,2024-05-10,11688.0,Check
INV119987,P104186,2024-12-26,3737.0,ACH
INV103526,P104187,2024-12-06,23849.0,Wire
INV101835,P104188,2024-11-13,14832.0,Wire
INV108345,P104189,2025-01-14,22952.0,Check
INV116464,P104190,2025-01-10,10193.0,Check
INV109671,P104191,2024-07-15,4977.5,ACH
INV101042,P104192,2024-10-17,12809.0,ACH
INV109317,P104193,2025-01-23,15391.0,Wire
INV115702,P104194,2024-06-05,603.0,Wire
INV100982,P104195,2024-06-11,7638.0,Wire
INV109545,P104196,2025-02-21,9584.0,ACH
INV104404,P104197,2024-11-22,13617.0,ACH
INV118465,P104198,2024-07-28,12184.0,Wire
INV118854,P104199,2024-10-17,14300.0,Check
INV111800,P104200,2024-08-21,7570.0,Wire
INV119163,P104201,2024-02-05,4098.0,Check
INV100377,P104202,2024-09-08,9145.0,Wire
INV100357,P104203,2024-09-21,24652.0,Wire
INV112622,P104204,2024-09-28,23424.0,Check
INV119742,P104205,2025-01-27,12114.0,Wire
INV113295,P104206,2024-03-21,21436.0,ACH
INV107912,P104207,2024-02-07,6134.0,Wire
INV113214,P104208,2024-08-18,23362.0,ACH
INV109871,P104209,2025-02-23,20601.0,Wire
INV117961,P104210,2024-04-20,12893.0,Check
INV116621,P104211,2024-05-17,11679.0,Check
INV102234,P104212,2024-07-21,24074.0,ACH
INV119187,P104213,2024-05-01,12197.0,Check
INV114464,P104214,2024-05-07,19826.0,Check
INV112222,P104215,2024-07-05,12757.0,Wire
INV119899,P104216,2025-01-03,1274.0,ACH
INV115731,P104217,2024-07-03,20089.0,ACH
INV108614,P104218,2024-05-31,4492.0,ACH
INV107784,P104219,2024-10-18,2736.0,Wire
INV117847,P104220,2024-08-29,22674.0,Check
INV105485,P104221,2025-01-10,12663.0,Wire
INV107223,P104222,2024-05-22,5816.0,Wire
INV104548,P104223,2024-07-02,2123.0,Wire
INV118932,P104224,2024-07-24,16519.0,ACH
INV102718,P104225,2025-02-14,9705.0,ACH
INV105847,P104226,2024-07-16,11615.0,Wire
INV101256,P104227,2024-10-16,8476.0,ACH
INV102640,P104228,2024-12-02,20873.0,Wire
INV102652,P104229,2025-03-03,11728.5,Check
INV107125,P104230,2025-03-07,10838.0,ACH
INV104413,P104231,2024-06-20,2159.0,ACH
INV108753,P104232,2024-10-08,13823.0,ACH
INV109163,P104233,2024-02-01,7578.0,Wire
INV101336,P104234,2024-10-14,8206.0,Wire
INV100113,P104235,2024-04-02,4265.5,Check
INV115495,P104236,2024-09-06,4818.0,Check
INV116666,P104237,2024-06-08,4808.0,Check
INV109159,P104238,2024-06-07,5651.0,Wire
INV113483,P104239,2024-05-01,10655.5,Check
INV117757,P104240,2024-06-27,10656.0,ACH
INV113104,P104241,2025-03-11,18714.0,Check
INV118326,P104242,2024-04-13,2347.5,Wire
INV112762,P104243,2024-06-04,15260.0,ACH
INV104345,P104244,2025-01-28,21171.0,Wire
INV107049,P104245,2024-06-25,4922.0,Wire
INV100380,P104246,2024-02-21,17662.0,Wire
INV104843,P104247,2024-02-21,12048.0,ACH
INV115141,P104248,2024-02-12,24650.0,Check
INV116367,P104249,2024-04-23,9187.0,ACH
INV119283,P104250,2024-06-09,23200.0,Wire
INV111103,P104251,2024-08-23,20235.0,Wire
INV100135,P104252,2024-10-27,9261.0,Check
INV110419,P104253,2024-02-20,7373.0,Wire
INV110958,P104254,2024-11-18,15114.0,Wire
INV112076,P104255,2024-02-16,12512.0,Check
INV114754,P104256,2025-01-23,8954.0,ACH
INV111614,P104257,2024-11-06,14269.0,ACH
INV105678,P104258,2024-12-26,10562.0,ACH
INV111665,P104259,2024-07-19,23046.0,Wire
INV107289,P104260,2024-03-20,4782.0,Wire
INV102087,P104261,2024-10-27,9093.0,Check
INV109811,P104262,2024-12-18,961.0,Wire
INV106473,P104263,2024-11-11,3884.0,ACH
INV118966,P104264,2024-10-19,12301.0,Check
INV103997,P104265,2024-04-17,7106.0,ACH
INV110087,P104266,2025-01-21,24743.0,Wire
INV114497,P104267,2024-05-22,22165.0,ACH
INV104356,P104268,2024-12-02,19012.0,ACH
INV119905,P104269,2024-10-30,3753.0,Wire
INV103288,P104270,2024-08-29,24100.0,ACH
INV109249,P104271,2024-04-19,22375.0,Wire
INV100425,P104272,2024-12-05,9174.0,Wire
INV118009,P104273,2024-07-24,288.5,ACH
INV118611,P104274,2025-01-15,1413.0,Check
INV119298,P104275,2024-07-01,6630.0,Wire
INV110895,P104276,2024-04-16,1991.0,ACH
INV105508,P104277,2024-08-27,5864.5,Check
INV116490,P104278,2025-03-07,22788.0,Wire
INV107425,P104279,2024-11-12,2584.0,ACH
INV107087,P104280,2024-11-01,22890.0,Check
INV110149,P104281,2025-01-13,14648.0,Wire
INV106977,P104282,2024-11-12,6805.0,Check
INV107535,P104283,2024-06-19,3909.0,Check
INV103214,P104284,2024-04-13,3734.5,ACH
INV109025,P104285,2024-10-11,18884.0,ACH
INV101833,P104286,2024-09-22,4043.0,Wire
INV103658,P104287,2025-01-08,7754.5,Wire
INV114061,P104288,2025-03-09,5542.0,Wire
INV116375,P104289,2025-03-11,4939.0,Check
INV118493,P104290,2025-01-11,6962.5,Wire
INV115180,P104291,2024-09-26,17192.0,Wire
INV109541,P104292,2025-02-08,19795.0,ACH
INV112724,P104293,2025-02-04,10378.5,ACH
INV107488,P104294,2024-06-02,21057.0,Check
INV114517,P104295,2025-01-25,22646.0,Check
INV108413,P104296,2024-12-11,4577.0,ACH
INV106510,P104297,2025-02-14,10601.0,Wire
INV100653,P104298,2024-11-11,4319.0,ACH
INV108030,P104299,2025-01-20,11725.0,Wire
INV112038,P104300,2025-01-28,5509.0,ACH
INV103234,P104301,2024-09-13,20715.0,Check
INV115568,P104302,2024-02-02,20183.0,Check
INV102726,P104303,2025-01-08,24654.0,Check
INV101113,P104304,2025-02-01,4325.0,ACH
INV112137,P104305,2024-04-28,16788.0,ACH
INV113563,P104306,2024-10-15,9266.0,Wire
INV100373,P104307,2024-11-01,7225.0,Check
INV102099,P104308,2024-11-06,1764.5,ACH
INV107134,P104309,2024-11-18,4199.0,ACH
INV102993,P104310,2024-10-29,16778.0,ACH
INV108170,P104311,2024-11-08,24715.0,Check
INV101275,P104312,2025-03-14,12048.0,Wire
INV110254,P104313,2024-03-02,13469.0,ACH
INV104304,P104314,2024-04-07,6816.5,ACH
INV109750,P104315,2024-04-04,12674.0,Wire
INV108260,P104316,2024-02-24,10292.0,Check
INV109432,P104317,2024-06-24,21182.0,Check
INV102132,P104318,2024-11-22,1553.0,Check
INV116601,P104319,2024-07-17,24454.0,Check
INV116845,P104320,2025-01-24,2188.5,ACH
INV113928,P104321,2024-08-22,23846.0,Wire
INV117702,P104322,2024-06-08,7008.0,ACH
INV109066,P104323,2024-10-17,15960.0,Check
INV109668,P104324,2024-11-07,21650.0,Wire
INV106114,P104325,2024-02-29,7370.0,Wire
INV110764,P104326,2024-02-24,9829.5,Check
INV113525,P104327,2024-12-11,24366.0,Wire
INV105638,P104328,2024-03-23,4097.0,Check
INV100862,P104329,2024-09-29,17768.0,ACH
INV107294,P104330,2024-04-27,5932.0,Wire
INV112111,P104331,2024-07-06,3272.0,Wire
INV110039,P104332,2024-03-21,13711.0,ACH
INV107177,P104333,2024-04-05,3399.0,Check
INV101720,P104334,2024-09-28,6481.0,ACH
INV111686,P104335,2024-12-10,3532.0,Wire
INV108318,P104336,2024-07-24,17205.0,Wire
INV115900,P104337,2024-11-25,7500.0,Wire
INV118538,P104338,2024-11-30,12030.5,Check
INV106390,P104339,2025-03-20,21119.0,Check
INV100638,P104340,2024-06-12,1087.0,Check
INV112636,P104341,2024-02-28,11707.0,Wire
INV104132,P104342,2025-02-21,9787.0,Check
INV100566,P104343,2024-02-13,13673.0,ACH
INV109530,P104344,2024-10-28,13364.0,Check
INV116074,P104345,2025-03-11,20824.0,Wire
INV111450,P104346,2024-10-25,21141.0,ACH
INV101305,P104347,2024-01-31,16183.0,ACH
INV119104,P104348,2024-07-29,14548.0,Wire
INV104303,P104349,2025-03-12,16028.0,Wire
INV108373,P104350,2024-08-10,8829.0,Wire
INV113243,P104351,2025-03-22,17073.0,ACH
INV114557,P104352,2024-03-14,5770.0,ACH
INV114800,P104353,2024-02-20,2053.0,Wire
INV110819,P104354,2024-06-30,4361.0,ACH
INV110957,P104355,2024-07-03,23785.0,Wire
INV108304,P104356,2024-09-10,2642.0,Check
INV113375,P104357,2024-04-22,17606.0,ACH
INV113337,P104358,2024-06-26,9649.0,Check
INV101795,P104359,2024-10-21,8827.0,Wire
INV108031,P104360,2024-11-10,6540.0,ACH
INV110470,P104361,2025-01-02,16290.0,ACH
INV101964,P104362,2024-04-18,11319.0,Wire
INV102629,P104363,2024-12-10,17870.0,Wire
INV108087,P104364,2024-03-04,4824.0,Check
INV114320,P104365,2024-11-12,12694.0,Wire
INV111099,P104366,2024-09-26,6671.0,ACH
INV117638,P104367,2024-12-31,18869.0,ACH
INV108233,P104368,2024-12-29,9877.0,Check
INV118849,P104369,2024-05-10,4586.0,ACH
INV105610,P104370,2025-02-01,3146.0,Check
INV106244,P104371,2025-02-01,4489.0,Wire
INV112526,P104372,2025-02-10,12180.0,ACH
INV106415,P104373,2024-05-11,2621.0,Wire
INV111009,P104374,2024-02-24,3469.0,Check
INV106006,P104375,2025-03-12,4348.0,Wire
INV102543,P104376,2025-02-19,3172.0,ACH
INV103884,P104377,2025-02-11,2514.0,ACH
INV106013,P104378,2025-03-05,19605.0,Wire
INV102275,P104379,2025-02-28,2054.5,ACH
INV108463,P104380,2024-02-14,5939.0,ACH
INV110575,P104381,2024-02-27,24908.0,Check
INV100420,P104382,2025-01-31,20152.0,ACH
INV100284,P104383,2024-06-17,7809.0,Check
INV100998,P104384,2024-04-20,10603.0,Check
INV117967,P104385,2024-03-10,12402.0,ACH
INV103181,P104386,2024-05-05,9781.0,ACH
INV106369,P104387,2024-07-28,6181.0,ACH
INV116248,P104388,2025-03-12,6110.0,ACH
INV118007,P104389,2024-06-26,16782.0,Check
INV103834,P104390,2024-11-09,21510.0,Wire
INV118286,P104391,2025-02-17,2302.0,Wire
INV103245,P104392,2024-05-12,14187.0,Wire
INV104281,P104393,2025-02-24,10362.0,Wire
INV111809,P104394,2024-11-09,8042.0,Check
